userName,at,content
Pengguna Google,2025-04-09 22:53:09,gamenya dan alur ceritanya seru banget semoga gamenya di update trs
Pengguna Google,2025-04-09 22:43:09,"gua lagi download di hp ram 4🗿 doakan baik"" saja"
Pengguna Google,2025-04-09 21:50:46,"Tolong untuk menghadirkan fitur waktu mode malam permanen sementara saat bermain game. Rata-rata saya dan teman-teman saya saat bermain game Genshin impact di mode waktu pagi dan siang, itu selalu bikin HP panas bahkan di dalam game tersebut terkadang frame parah."
Pengguna Google,2025-04-09 21:15:15,"dapet artefak busuk semua, pelit cdm/cr sama EM. gada tombol skip, aku suka banget sama genshin, tapi questnya itu panjang sama gada tombol skip, kayak wuthering waves kek, sama sama story bagus tapi ada tombol skip, terus aku sinyalnys merah tiba tiba ngulang quest yang puanjang sama gada tombol skip. plis lah dengerin player yang satu ini."
Pengguna Google,2025-04-09 20:48:11,anjir ngunduh data nya nyampe 2 jam gw nunggu hadeh
Pengguna Google,2025-04-09 20:42:06,Still boring gameplay
Pengguna Google,2025-04-09 20:08:42,"Saran buat dev dioptimalkan lagi game ya, 2020 Edit th 2024: ini ulasan saya setelah 3 tahun lebih di PV 4.2. Buset dah, story nya.... Tidak menyangka game yang saya kasih bintang satu ternyata bagus bener Lore storynya. Jadi pingin ngikuti sampai mana ini game berakhir Edit kembali th 2025: maaf ini kenapa lorenya kek game bayi ya? Katanya natlan itu Negara Perang, Tapi kok kayak Kebun binatang? saya kasih 1 bintang, kecewa benerrrrr"
Pengguna Google,2025-04-09 20:06:01,Keren
Pengguna Google,2025-04-09 19:53:58,"bisa tidak sih kasih mata buat F2P? mereka tersiksa hanya demi mencari chest dan pada akhirnya kalah 50/50, aku keluar dari ini, Goodbye"
Pengguna Google,2025-04-09 19:26:42,"oke saya tidak ada lagi yang ingin di sampaikan terkait geme ini, karena updet kali ini telah memenuhi ekspektasi saya sebagai player genshin impact. sampai jumpa di ingame dan semoga gacha kalian wangi🫵😁"
Pengguna Google,2025-04-09 19:10:07,game ny oke tp g tau np itu skrg klo mau download data aneh org udh selese download datanya pas masuk ke game ny mlh blm selese harus ny mah udh jdinya makan storage sm pulsa lgi tolong dibenerin hoyo
Pengguna Google,2025-04-09 19:03:40,perfect.
Pengguna Google,2025-04-09 18:59:10,"Bagus sih, untung gak kikir seperti dulu wkwk"
Pengguna Google,2025-04-09 18:35:12,love this game 😍🥰
Pengguna Google,2025-04-09 18:32:55,Please add skip button
Pengguna Google,2025-04-09 18:29:39,boring no skip button
Pengguna Google,2025-04-09 18:29:12,game bagus👍
Pengguna Google,2025-04-09 18:15:37,"selebihnya ini game bagus banget loh ya, cuma ya sistem gacha nya kek ngawur gitu loh ya tapi gpp, dari segi story, grafik, animasi, voice, eksplor udah kualitas tertinggi ini mah🔥"
Pengguna Google,2025-04-09 18:05:27,Game sebagus ini disaingkan game baru kemarin
Pengguna Google,2025-04-09 17:32:51,"seru game play nya santai,apa lagi di manjakan oleh pemandangan,story nya oke bangettt,setiap ngerjain kadang suka ada plot twist,setiap event nya juga gak kalah menarik!"
Pengguna Google,2025-04-09 17:16:15,"Good story, music and lore"
Pengguna Google,2025-04-09 16:03:06,skrng berasa jadi game bayi
Pengguna Google,2025-04-09 16:00:55,seru
Pengguna Google,2025-04-09 15:21:42,kasih opsi untuk skip dialog dong. dialog yang ga penting dan panjang agak ganggu.
Pengguna Google,2025-04-09 15:01:27,"game ini makin lama makin ampas, jaringan, gacha karakter, artefak, kit/combat, story ampas semua, game ini udah gak ramah buat f2p, cukup menghabiskan waktu yg terlalu lama dan membosankan. (pensi udah bosen)"
Pengguna Google,2025-04-09 14:48:12,niceee
Pengguna Google,2025-04-09 14:00:38,👍
Pengguna Google,2025-04-09 13:43:59,makasi hoyovers sudah membantu untuk mengembalikan akun saya
Pengguna Google,2025-04-09 13:10:30,Game anime terbaik
Pengguna Google,2025-04-09 12:53:25,ukuran datanya gak ngotak sumpah download harus nunggu Berjam jam dan hp panas bet
Pengguna Google,2025-04-09 12:38:56,apalah game ini GK ad fitur skip mana lama lagi.game nya banyak memakan waktu. game nya pelit
Pengguna Google,2025-04-09 12:37:10,WOI HOYO
Pengguna Google,2025-04-09 12:14:55,ini dak Lang sung main kan atau gak ya
Pengguna Google,2025-04-09 12:12:56,Gamenya udah bagus udah gak terlalu ikir lai lah enak itu doang sih
Pengguna Google,2025-04-09 11:29:00,"jujur saya sangat menyukai game ini, cerita yang bagus, cutscene yang sangat memukau, story karakter yang serasa mampu mengendalikan emosi. Tetap kembangkan ini agar menjadi lebih bagus kedepannya ❤❤"
Pengguna Google,2025-04-09 11:18:37,like genshin. impact
Pengguna Google,2025-04-09 11:09:44,mantap
Pengguna Google,2025-04-09 11:09:43,percakapannya terlalu panjang tidak bisa di skip terlalu banyak membuang waktu. serta reward yg tidak setara dengan pengerjaan quest begitu pula reward dari gacha bagi player f2p
Pengguna Google,2025-04-09 11:09:39,gimnya sangat bagus dan mendidik
Pengguna Google,2025-04-09 10:55:53,Game hoyoverse cuma jadi game sapi perah doang.. Rate selalu ampas
Pengguna Google,2025-04-09 10:41:48,game mantap
Pengguna Google,2025-04-09 09:12:38,sorry dev yg komen toxic itu my brother!!
Pengguna Google,2025-04-09 08:59:01,pengisi suara (EN) banyak yang hilang tanpa alasan yang jelas dalam waktu yang sama lama. dan sama sekali ga ada tanda tanda bakal di fix dalam waktu dekat
Pengguna Google,2025-04-09 08:39:56,"pengoptimalan sinyalnya busuk banget buat mobile, masa bsa 10x disconnect dalam waktu 30 menit pdhl maen game lain aman aja lancarr"
Pengguna Google,2025-04-09 08:14:14,Seru
Pengguna Google,2025-04-09 07:45:30,"No skip button, just yapping game."
Pengguna Google,2025-04-09 07:31:07,Best story and gameplay forever
Pengguna Google,2025-04-09 07:30:52,Niceee
Pengguna Google,2025-04-09 07:04:04,The beast game story my personally 😋
Pengguna Google,2025-04-09 05:39:23,game baik
Pengguna Google,2025-04-09 05:28:51,"ini juga sama,char cowo nya dikit banget. kelaut aja deh"
Pengguna Google,2025-04-09 05:12:34,mantap
Pengguna Google,2025-04-09 04:47:43,good
Pengguna Google,2025-04-09 03:52:14,tambahin fitur edit tombol!!!
Pengguna Google,2025-04-09 03:40:13,hero2 yg dihadirkan sangat membosankan . sekelas archon bintang 5 pun kit combat serasa hero bibtang 4 !!! semoga genshin menghadirkan hero2 dengan design dan kit combat yg lebih bagus lagi 🙏🙏
Pengguna Google,2025-04-09 02:44:32,Hutao buff dong mang hoyo
Pengguna Google,2025-04-09 01:54:17,"I Love this game, but please listen to your your community. Thx 🌹👏"
Pengguna Google,2025-04-09 00:04:55,suka
Pengguna Google,2025-04-08 23:42:15,"awalnya risih sama dialog ny kepanjangan dan gabisa skip. lama², ternyata seru juga cerita ny. btw tolong gacha ny jangan terlalu ampas dong. mudahin juga buat f2p nyari primogem, biar bisa sering² gacha. wkwk"
Pengguna Google,2025-04-08 23:38:28,Terlalu banyak anak kecil😡
Pengguna Google,2025-04-08 22:05:28,good
Pengguna Google,2025-04-08 22:04:44,"udah nyaman sama game ini hehe... betah karna koleksi waifu.. semangat hoyo bikin char, ntar ku gacha 😆🤝"
Pengguna Google,2025-04-08 21:52:46,mantapp
Pengguna Google,2025-04-08 21:35:26,keren
Pengguna Google,2025-04-08 21:32:31,"udah kikir, berat pula"
Pengguna Google,2025-04-08 21:17:40,"seruuu pemadangannya baguss klo gabut sering mikirin ni game eventnya seru seru semuaa, kadang suka dikasi primonya banyak buat ngewish, questnya juga ada banyak yang seru, nyari temen pun jadi gampang gak pada mandang level atau arnya pokoknya MAKASIH BGT YANG BUATTTT SERUUU GAK NYESEL DOWLOAD NI GAMEE!!, dan terutama... MAKASIN BGTTTT BGTTT UDAH BIKIN XIAOOO SUMPAHH DIA LUCU BGTTTTTTTT AAAA TYSM HOYOO"
Pengguna Google,2025-04-08 21:09:55,game kikir
Pengguna Google,2025-04-08 20:57:35,love
Pengguna Google,2025-04-08 20:55:24,pengalaman yang seru sekali senang rasanya bermain terlalu lama.seperti berpetualang sungguhan
Pengguna Google,2025-04-08 20:42:23,bagus no comend
Pengguna Google,2025-04-08 20:33:15,bagus bngt game nya santai dan hd bangett
Pengguna Google,2025-04-08 20:08:53,gamenya sudah bagus tapi aku gacha dapetnya burik semua
Pengguna Google,2025-04-08 20:01:49,"bagus dan sizenya... 🥲😭, tapi sesuai dengan keseruannya"
Pengguna Google,2025-04-08 19:55:25,sangat reallll
Pengguna Google,2025-04-08 19:53:30,Game kikir main di hp bagus ngelag² explorenya harus rada gila yang bener aja pemula disuruh explore ke region baru cuman buat dapetin material upgrade char
Pengguna Google,2025-04-08 19:41:54,good
Pengguna Google,2025-04-08 19:30:32,bosen
Pengguna Google,2025-04-08 19:26:43,I LOVE GENSHIN SO MUCH ❤️❤️❤️ THANK YOU HOYO❤️❤️❤️❤️❤️
Pengguna Google,2025-04-08 19:07:54,"improve the character design, and face please. their faces all look the same, has a chubby cheek but only different in hair and clothing style. and make all tall men to look more masculine. please hoyo just improve your characters to make them look even more BETTER."
Pengguna Google,2025-04-08 19:07:07,game bagus
Pengguna Google,2025-04-08 18:55:57,"Alur cerita bagus, karakter cakep cakep, tidak banyak bug, karakter buat eksplor membantu banget.. tapi saran: jangan terlalu banyak karakter perempuan (perbanyak karakter laki-laki untuk kalangan wanita)"
Pengguna Google,2025-04-08 18:47:51,kurangnya cuman kegedean oenyimpanannya
Pengguna Google,2025-04-08 18:13:23,"add skip mode in story bro please, boring game"
Pengguna Google,2025-04-08 18:10:04,"APSIH MASA STUCK SIH, tulisannya koneksi terputus, wifi gue baik"" aja anj, tapi bagian masuk di elemen itu, layarnya putih smua gabisa masuk kocak"
Pengguna Google,2025-04-08 17:47:24,game bagus gak ada minesnya kecuali gacha sering ampas
Pengguna Google,2025-04-08 17:44:32,"ping server Asia kapan di benerin dah, game dah 5 tahun tapi ping nya ampas bgt"
Pengguna Google,2025-04-08 17:29:00,bagus banget 😙😙
Pengguna Google,2025-04-08 17:22:17,i like the game
Pengguna Google,2025-04-08 16:41:35,bagus
Pengguna Google,2025-04-08 16:26:59,Game Yang Sangat Bagus Dari Segi Eksplorasinya Dan Segi Musik Disetiap Region Nya
Pengguna Google,2025-04-08 16:22:52,sudah tidak kikir
Pengguna Google,2025-04-08 16:19:10,"bagus banget developernya gak pernah dengerin feedback playernya. Gak pernah sebahagia ini ketemu Dev yang sikapnya kaya gini, kalau gak ada player kayaknya makin sukses ya :)"
Pengguna Google,2025-04-08 16:14:45,bagus 🤩 story nya bagus
Pengguna Google,2025-04-08 15:57:38,perfect
Pengguna Google,2025-04-08 15:19:56,"thank you for your time, hoyo🥀"
Pengguna Google,2025-04-08 15:09:18,hp kentang gwah gabisa download datanya (tertawa tapi terluka). tunggu aku punya hp baru ya kawan
Pengguna Google,2025-04-08 15:06:23,tolong terlalu banyak permintaannya dimatiin
Pengguna Google,2025-04-08 14:19:24,"Beberapa teman mengalami cutscene patah-patah saat memainkan game untuk pertama kali, meski suara tetap lancar. Saya juga pernah mengalaminya. Dengan spek HP RAM 8/128 dan chipset MTK G88, sebaiknya kualitas grafis cutscene tidak terlalu HD agar tetap lancar di grafik rendah-menengah.dan 1 lagi aku mau mavuika c6 r5"
Pengguna Google,2025-04-08 14:07:54,my apologies for the admin.. I just gave a star
Pengguna Google,2025-04-08 13:56:52,game nya bagus bg
Pengguna Google,2025-04-08 13:42:17,pengalaman penguna secara keseluruhan sandar menarik dengan open world secara experience sangat menarik
Pengguna Google,2025-04-08 13:42:02,game nya si enak . tapi agak gk otak
Pengguna Google,2025-04-08 13:11:28,good
Pengguna Google,2025-04-08 13:01:14,"untuk event aja alur cerita nya panjangnya setengah mati, gak sekalian di buat film aja skalian 15 jam gitu, parah banget, MEMBOSANKAN"
Pengguna Google,2025-04-08 12:54:04,"Makin lama makin ga konsisten ini game,lama lama malah ga enjoy,klo bikin story yg jelas...ga ush kesetir Jomok sama Fandom Public Enemy"
Pengguna Google,2025-04-08 12:43:43,pelit kli mau 1 karakter aja ga dapet padahl udh berulang kli kasih la kemudahan minimal 10x permohonan udah dapet karakter ni nggk
Pengguna Google,2025-04-08 12:26:57,resinnya tolonglah jangan di Batasin cuman 200
Pengguna Google,2025-04-08 12:10:04,"hoyo char di genshinnya kalo bisa jangan terlalu terbuka ya pakaiannya...kasian playernya yg masih agak kecil...kalau mau yg agak2 naikin ratingnya dong, jangan 12+ naikin jadi kek 15+ atau gimana lah"
Pengguna Google,2025-04-08 12:03:18,"gameplay menarik, walaupun storynya kebanyakan yapping tapi kalo dari story utama Abosulte cinema (Minus gacha ampas dan bansos kikir)"
Pengguna Google,2025-04-08 11:55:39,bagus
Pengguna Google,2025-04-08 11:25:14,"Game bagus tolong perdalam lagi lorenya,terutama Lore Traveler"
Pengguna Google,2025-04-08 11:18:48,"aku main sekitar 2 bulan,dan menurut ku ni game pelit bgt msa gk ada event Player baru gitu kebangetan bgt sih pelit nya."
Pengguna Google,2025-04-08 10:46:56,game ringan bagi Oppo a17 gua
Pengguna Google,2025-04-08 10:25:24,Already 5 years & no support controller for android 😑 Aether / lumine still no text why always little gremlin who always talks to much
Pengguna Google,2025-04-08 10:00:28,game terlalu banyak drama kelamaan download data sampe 3x nyesel gua udah download bangke
Pengguna Google,2025-04-08 09:42:18,sudah tidak seseru dulu main game ini
Pengguna Google,2025-04-08 09:28:29,"force close terus. padahal gak ada kendala dari kemarin, baru sekarang terjadi dah ku install ulang tetap force close."
Pengguna Google,2025-04-08 09:03:48,"recast Paimon, Candace, Keqing, Albedo, Sucrose, Hutao VAs dont wanna see them and hear their voices again"
Pengguna Google,2025-04-08 08:51:11,game kikir
Pengguna Google,2025-04-08 08:45:14,Game ini mengajarkan untuk selalu sabar dan bersyukur atas apa yg kita miliki karena smuanya adalah titipan
Pengguna Google,2025-04-08 08:19:49,"gamenya top markotop lah story, gameplay, grafik, desain char saya suka semua konten end game nya juga lumayan lah gamenya bnr"" cocok Bngtt sma style bermain saya seruuuuuuuu Bngtt sih aplgi story nya, kembangkan trs mihoyo 💚"
Pengguna Google,2025-04-08 08:09:27,Pensiun Dulu...🙏🥲
Pengguna Google,2025-04-08 07:44:23,"yg bikin saya betah di genshin itu karena storynya, saya berharap bgt buat leak nanti bisa lebih wow daripada sebelumnya, terutama dari segi skoring musik juga. sayangnya yg saya sedihkan dari awal hanya gameplay dari mc saja yg tidak seperti mc, dan sepertinya fem!mc sedikit kurang panggung, padahal pihak hoyoverse sendiri sudah mengkonfirmasi kalau dua-duanya mc canon."
Pengguna Google,2025-04-08 07:43:13,game ya seru sangat menghibur😍😍
Pengguna Google,2025-04-08 06:52:29,"bagus cuman menurut ku quest nya bosenin, dan juga quest yang cerita nya panjang terus primo nya dikit biasanya cuman 40 primo doang, padahal di dalem quest itu ada teka teki yang menurut ku agak susah.gacha karakter juga susah, dan hoki itu bukan buat semua orang. jadi kalau gacha terus ngerjain 10 quest itu belum tentu cukup. tolong quest nya lebih menarik lagi-,dan teka teki nya jangan terlalu susah🙏, setidaknya kalau mengerjakan quest yang panjang, hadia primo nya tambah..."
Pengguna Google,2025-04-08 05:30:15,game lo gak ramah player baru karena gak bisa skip story kocak. capek kata player baru mending gak main
Pengguna Google,2025-04-08 05:24:47,"bagus sih,tapi kebanyakan b5 perempuan kurang character laki-laki."
Pengguna Google,2025-04-08 05:15:43,"device bagus tapi malas main, tapi Masi ada api yang berkobar untuk main"
Pengguna Google,2025-04-08 02:18:53,"GAME KEBANYAKAN YAPPING. EVENT JUGA YAPPING GAK JELAS DEMI 40 PRIMO. UDAH KALAH RATE OFF 3X BERTURUT TURUT, AWAS AJA GAK DAPET RADIANCE YANG KAU JANJIKAN ITU UDAH LAH BIKIN TAMAT AJA INI GAME DI snezhnaya dah capek gw main nya. mau pensi tapi masih penasaran 🥲. dah gitu aja makasih"
Pengguna Google,2025-04-08 00:52:15,"bagus aku suka game ini 6 tahun saya memainkannya,laluu saya selalu menang rate on,oke lah"
Pengguna Google,2025-04-08 00:52:08,menang rate off 3x 😁
Pengguna Google,2025-04-08 00:27:38,"bosenin, mid story"
Pengguna Google,2025-04-07 23:55:06,game puki
Pengguna Google,2025-04-07 23:14:32,Kata gua sih ini story nya udah bagus dan keren. apalagi design karakter nya yang sudah sangat bagus.
Pengguna Google,2025-04-07 22:59:33,Untuk sejauh ini sudah beragam serta adanya 7 elemen yang berbeda memungkinkan untuk membuat beragam team party dengan elemen reaction namun ada satu kendala krusial yang sering dialami kebanyakan player dimana resource yang di perlukan untuk membangun stat suatu Karakter itu sangat susah ditambah dengan durasi resin yang begitu lama untuk bisa max dan artefak karakter yang sangat susah untuk bisa didapatkan dengan stat yang di inginkan.
Pengguna Google,2025-04-07 22:47:35,bagus
Pengguna Google,2025-04-07 22:06:18,"Overall bagus, tetapi kadang dalam quest karakter menjadi bisu dalam english voice, dan tolong quest langsung saja ke intinya tidak perlu banyak teks agar tidak bosan😑"
Pengguna Google,2025-04-07 22:01:38,"It's boring, every time there's a new female character, you should also make a male character too, it's cool"
Pengguna Google,2025-04-07 21:50:27,"AKAN GW MAINKAN SAMPAI TAMAT, APAKAH PERLU 1 DEKADE LAMANYA?🤔"
Pengguna Google,2025-04-07 21:50:26,kurangin gb nya woiiii
Pengguna Google,2025-04-07 21:49:31,bagus banget gamenya
Pengguna Google,2025-04-07 21:44:48,kikir skrg gw g seneng sm genshin skrg aku kangen genshin yng lama.
